Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
603,37.0,0.0,0.0,404.0,11.0,25.0,18027.0,0.1,16.303000000000008,0.0,0.0,5147.904611349106,,,,,,,,,,,,,,,,,,,,,6.615370980678024,5.613223387767372,16.16993943441244,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,37.0,0.0,0.0,433.0,12.0,29.0,18056.0,0.1,16.402000000000008,0.0,0.0,5151.1115136146545,,,,,,,,,,,,,,,,,,,,,6.581805353256093,5.379007396165066,16.24359859835368,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,37.0,0.0,0.0,454.0,13.0,21.0,18077.0,0.1,13.702999999999998,0.0,0.0,5153.655344724655,,,,,,,,,,,,,,,,,,,,,5.500493709261523,4.857614531190159,13.614705428256592,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,37.0,0.0,0.0,494.0,14.0,40.0,18117.0,0.1,25.902000000000005,0.0,0.0,5158.059668540955,,,,,,,,,,,,,,,,,,,,,12.85848658356341,8.333716480964771,25.43851212239012,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,37.0,0.0,0.0,531.0,15.0,37.0,18154.0,0.1,28.803000000000008,0.0,0.0,5162.2281057834625,,,,,,,,,,,,,,,,,,,,,12.444750993596603,9.511449950181587,28.399314442808112,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,38.0,0.0,0.0,0.0,0.0,29.0,18183.0,0.1,22.203000000000007,0.0,0.0,5257.278325557709,,,,,,,,,0.99546087,0.54295707,2.3231964,0.52371967,,,,,13.257892,5.4705663,31.280619,3.8707676,9.606761079121807,7.524914410865148,21.968318597582034,0.001,2.2629683,0.0,2.2629683,2.2629683,-9.516197353929913e-18,0.9999999978397114,8.361537662730099,-4.395924050699826,12.228119,9.739948,45.901,-2.0825984,1.098273,0.48738682,2.2937946,0.6720186,-0.08006732,0.056323227,0.052179385,-0.12566921,13.155096959539641,10.813263466645603,44.82398336890679,-0.026946317836698763,0.26740006,0.0,0.26740006,0.26740006,0.97594345,0.67073,11.300152,1.5435157e-08,0.96470785,0.16969071,1.2,0.8
609,38.0,0.0,0.0,27.0,1.0,27.0,18210.0,0.1,18.703000000000007,0.0,0.0,5266.71777844429,,,,,,,,,,,,,,,,,,,,,7.754279906972975,6.300528097065691,18.5306772663672,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,38.0,0.0,0.0,59.0,2.0,32.0,18242.0,0.1,20.603000000000005,0.0,0.0,5270.295277118683,,,,,,,,,,,,,,,,,,,,,8.382755324231749,6.57015244344059,20.37548241898013,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,38.0,0.0,0.0,86.0,3.0,27.0,18269.0,0.1,17.303000000000004,0.0,0.0,5273.284029722214,,,,,,,,,,,,,,,,,,,,,7.079902095581416,5.632209830697922,17.146117732767106,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,38.0,0.0,0.0,111.0,4.0,25.0,18294.0,0.1,16.90300000000001,0.0,0.0,5276.181971311569,,,,,,,,,,,,,,,,,,,,,6.732097227722677,5.93991175170752,16.768217235560826,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,38.0,0.0,0.0,129.0,5.0,18.0,18312.0,0.1,9.302999999999997,0.0,0.0,5278.355584383011,,,,,,,,,,,,,,,,,,,,,3.3354846130936915,3.3351001591849783,9.261474965420192,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,38.0,0.0,0.0,152.0,6.0,23.0,18335.0,0.1,15.102999999999998,0.0,0.0,5281.111264467239,,,,,,,,,,,,,,,,,,,,,6.335883969353788,5.056798122902651,14.987234149770256,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,38.0,0.0,0.0,178.0,7.0,26.0,18361.0,0.1,13.101999999999997,0.0,0.0,5284.044284820557,,,,,,,,,,,,,,,,,,,,,5.056734313604526,4.062261133300028,12.996504921183735,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,38.0,0.0,0.0,204.0,8.0,26.0,18387.0,0.1,16.902000000000005,0.0,0.0,5286.9702405929565,,,,,,,,,,,,,,,,,,,,,7.202590674607676,5.4801043110890095,16.748212318885656,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,38.0,0.0,0.0,257.0,9.0,53.0,18440.0,0.1,27.50400000000002,0.0,0.0,5292.650371789932,,,,,,,,,,,,,,,,,,,,,10.77008293545948,8.155392811175215,26.987132883053874,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,38.0,0.0,0.0,330.0,10.0,73.0,18513.0,0.1,53.702,0.0,0.0,5300.340264797211,,,,,,,,,,,,,,,,,,,,,24.95995439447451,14.968656581194905,51.983839023411164,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,38.0,0.0,0.0,392.0,11.0,62.0,18575.0,0.1,37.803,0.0,0.0,5306.794708013535,,,,,,,,,,,,,,,,,,,,,19.006262937995267,11.609616030885169,36.69797094175687,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,38.0,0.0,0.0,449.0,12.0,57.0,18632.0,0.1,45.202999999999996,0.0,0.0,5312.654584646225,,,,,,,,,,,,,,,,,,,,,20.295166631436892,14.27678673192856,44.13440016794381,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,38.0,0.0,0.0,498.0,13.0,49.0,18681.0,0.1,32.902,0.0,0.0,5318.011815786362,,,,,,,,,,,,,,,,,,,,,13.122132950505913,10.412543804180379,32.323630422640065,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,38.0,0.0,0.0,533.0,14.0,35.0,18716.0,0.1,14.007999999999992,0.0,0.0,5321.848485946655,,,,,,,,,,,,,,,,,,,,,4.579285971997635,4.0457596220273375,13.875462039597238,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,38.0,0.0,0.0,560.0,15.0,27.0,18743.0,0.1,18.202000000000005,0.0,0.0,5324.809323787689,,,,,,,,,,,,,,,,,,,,,7.757852608064495,5.912188153912111,18.02857710521559,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,39.0,0.0,0.0,0.0,0.0,28.0,18771.0,0.1,15.302999999999997,0.0,0.0,5424.347121715546,,,,,,,,,1.3539689,0.68893594,2.9147165,0.6597655,,,,,15.506267,6.410014,36.610718,5.404867,6.057462552506715,5.01407570702481,15.163703291409345,0.001,2.221714,0.0,2.221714,2.221714,-4.833624052789797e-17,0.9999999981971021,6.97425281756184,-4.324503780355157,12.179435,10.5267315,45.78154,-1.8682315,1.4557569,0.64612997,2.9139514,0.7935489,-0.07931099,0.043945115,0.023373289,-0.11966346,12.891222317618755,11.322149448104458,46.25719990536652,-0.11767798381086347,0.36327103,0.0,0.36327103,0.36327103,0.9695343,0.79149723,10.895201,3.429376e-07,0.95367056,0.16869095,1.2,0.8
625,39.0,0.0,0.0,21.0,1.0,21.0,18792.0,0.1,14.801999999999998,0.0,0.0,5432.515073299408,,,,,,,,,,,,,,,,,,,,,6.275092512495952,5.207041249035361,14.699607572775562,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,39.0,0.0,0.0,43.0,2.0,22.0,18814.0,0.1,6.707,0.0,0.0,5435.027996778488,,,,,,,,,,,,,,,,,,,,,1.6995132708775733,2.211124502914997,6.68296996500073,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,39.0,0.0,0.0,84.0,3.0,41.0,18855.0,0.1,29.802000000000007,0.0,0.0,5439.41512131691,,,,,,,,,,,,,,,,,,,,,13.604779743324308,9.252587010885074,29.30278028832006,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,39.0,0.0,0.0,115.0,4.0,31.0,18886.0,0.1,23.203000000000007,0.0,0.0,5442.860917806625,,,,,,,,,,,,,,,,,,,,,9.938658244999404,7.737469821190449,22.94076017399283,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,39.0,0.0,0.0,138.0,5.0,23.0,18909.0,0.1,10.102999999999996,0.0,0.0,5445.64607334137,,,,,,,,,,,,,,,,,,,,,3.292325515750144,3.4085480456953814,10.047361188152864,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,39.0,0.0,0.0,155.0,6.0,17.0,18926.0,0.1,11.201999999999998,0.0,0.0,5447.703968048096,,,,,,,,,,,,,,,,,,,,,4.713057264980684,4.027422271492418,11.14415519272559,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,39.0,0.0,0.0,183.0,7.0,28.0,18954.0,0.1,17.902,0.0,0.0,5450.863660335541,,,,,,,,,,,,,,,,,,,,,7.3235734894870825,5.746526451655856,17.732386983875127,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,39.0,0.0,0.0,228.0,8.0,45.0,18999.0,0.1,40.6,0.0,0.0,5455.9877915382385,,,,,,,,,,,,,,,,,,,,,19.92876994424569,12.023964344651386,39.78273103184159,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,39.0,0.0,0.0,259.0,9.0,31.0,19030.0,0.1,19.60200000000001,0.0,0.0,5459.197507619858,,,,,,,,,,,,,,,,,,,,,7.855621082688737,6.324237171304648,19.397250850887577,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,39.0,0.0,0.0,280.0,10.0,21.0,19051.0,0.1,13.701999999999998,0.0,0.0,5461.648561000824,,,,,,,,,,,,,,,,,,,,,5.884985632317637,4.601947632563676,13.605612921952313,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,39.0,0.0,0.0,306.0,11.0,26.0,19077.0,0.1,15.902999999999997,0.0,0.0,5464.622184753418,,,,,,,,,,,,,,,,,,,,,6.282288170435118,5.267917540546743,15.771187110602787,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,39.0,0.0,0.0,333.0,12.0,27.0,19104.0,0.1,17.302000000000003,0.0,0.0,5467.517877817154,,,,,,,,,,,,,,,,,,,,,7.228528368367689,5.571056217138225,17.141094782524338,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,39.0,0.0,0.0,355.0,13.0,22.0,19126.0,0.1,10.502999999999997,0.0,0.0,5470.1194133758545,,,,,,,,,,,,,,,,,,,,,3.905580478708909,3.42278520182016,10.437942676879487,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,39.0,0.0,0.0,425.0,14.0,70.0,19196.0,0.1,56.303,0.0,0.0,5477.505605459213,,,,,,,,,,,,,,,,,,,,,26.371760736277672,17.49907330687324,54.566054290988234,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,39.0,0.0,0.0,488.0,15.0,63.0,19259.0,0.1,44.602999999999994,0.0,0.0,5484.049416065216,,,,,,,,,,,,,,,,,,,,,21.60189721696943,13.370114116447303,43.328694535707804,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,39.0,0.0,0.0,544.0,16.0,56.0,19315.0,0.1,45.602999999999994,0.0,0.0,5489.793469667435,,,,,,,,,,,,,,,,,,,,,21.690079064658967,13.923601119714663,44.47726562636621,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,40.0,0.0,0.0,46.0,1.0,46.0,19361.0,0.1,37.702999999999996,0.0,0.0,5595.875051498413,,,,,,,,,,,,,,,,,,,,,16.933138288771797,12.007407732240795,36.998034710102004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,40.0,0.0,0.0,82.0,2.0,36.0,19397.0,0.1,25.603000000000005,0.0,0.0,5599.782735586166,,,,,,,,,,,,,,,,,,,,,10.754418423529204,8.18300322913708,25.266348367138857,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,40.0,0.0,0.0,110.0,3.0,28.0,19425.0,0.1,15.801999999999996,0.0,0.0,5602.816288948059,,,,,,,,,,,,,,,,,,,,,6.157633077118403,4.971008065356994,15.660892397743774,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,40.0,0.0,0.0,138.0,4.0,28.0,19453.0,0.1,16.502000000000002,0.0,0.0,5606.070576429367,,,,,,,,,,,,,,,,,,,,,7.582643460105607,5.032692070498883,16.322314289381517,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,40.0,0.0,0.0,157.0,5.0,19.0,19472.0,0.1,10.302999999999997,0.0,0.0,5608.424811601639,,,,,,,,,,,,,,,,,,,,,3.7516149638237244,3.6810669795337327,10.25221349045477,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,40.0,0.0,0.0,203.0,6.0,46.0,19518.0,0.1,26.503000000000004,0.0,0.0,5613.440504074097,,,,,,,,,,,,,,,,,,,,,13.25558798739244,8.112231723568948,25.945107221916565,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,40.0,0.0,0.0,243.0,7.0,40.0,19558.0,0.1,31.303000000000008,0.0,0.0,5617.675891637802,,,,,,,,,,,,,,,,,,,,,13.47772362860817,10.246242142704716,30.82551125184812,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,40.0,0.0,0.0,275.0,8.0,32.0,19590.0,0.1,23.202000000000005,0.0,0.0,5621.074263095856,,,,,,,,,,,,,,,,,,,,,10.328289548621388,7.36026678803443,22.917306429997687,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,40.0,0.0,0.0,297.0,9.0,22.0,19612.0,0.1,12.401999999999997,0.0,0.0,5623.864102840424,,,,,,,,,,,,,,,,,,,,,4.67924213620171,4.2860091191515535,12.323691732777384,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,40.0,0.0,0.0,314.0,10.0,17.0,19629.0,0.1,10.202999999999998,0.0,0.0,5625.81508731842,,,,,,,,,,,,,,,,,,,,,4.000342773221469,3.7276164193217336,10.155294606774179,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,40.0,0.0,0.0,342.0,11.0,28.0,19657.0,0.1,15.301999999999996,0.0,0.0,5628.996128797531,,,,,,,,,,,,,,,,,,,,,5.684646844455956,4.907454092006626,15.173161037268734,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,40.0,0.0,0.0,370.0,12.0,28.0,19685.0,0.1,17.50300000000001,0.0,0.0,5632.106060504913,,,,,,,,,,,,,,,,,,,,,6.5161791424094195,6.080042781772702,17.355240108990408,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,40.0,0.0,0.0,401.0,13.0,31.0,19716.0,0.1,22.202000000000005,0.0,0.0,5635.73381114006,,,,,,,,,,,,,,,,,,,,,10.254342146069003,6.852959280485183,21.927949364251006,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,40.0,0.0,0.0,423.0,14.0,22.0,19738.0,0.1,14.701999999999998,0.0,0.0,5638.348234176636,,,,,,,,,,,,,,,,,,,,,6.146081807151773,5.014184914822641,14.595963531341814,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,40.0,0.0,0.0,446.0,15.0,23.0,19761.0,0.1,16.702000000000005,0.0,0.0,5640.956650972366,,,,,,,,,,,,,,,,,,,,,7.568980099141609,5.64296898228184,16.56101893456995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,41.0,0.0,0.0,0.0,0.0,19.0,19780.0,0.1,12.202999999999998,0.0,0.0,5718.570287466049,,,,,,,,,0.84867287,0.52647847,2.1036956,0.39629358,,,,,11.078371,4.8739805,25.05092,4.0462155,4.9085095524369775,4.388690386966952,12.133994172855237,0.001,2.160799,0.0,2.160799,2.160799,1.5280488941077423e-17,0.9999999977305905,7.005087709871784,-3.8928802085682968,9.724156,7.0595,28.23384,-2.2527838,0.9427862,0.48630598,2.1037726,0.5216319,-0.07233467,0.041388508,0.02182052,-0.109862804,9.89690159371386,8.196471528912996,33.678825844648514,-0.16255414229301568,0.7663574,0.0,0.7663574,0.7663574,1.3042104,5.5331283,234.7195,1.9861652e-17,0.9610951,0.16808331,1.2,0.8
657,41.0,0.0,0.0,19.0,1.0,19.0,19799.0,0.1,11.302999999999997,0.0,0.0,5726.777345657349,,,,,,,,,,,,,,,,,,,,,4.30162244963197,4.09075966912751,11.24374542055268,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,41.0,0.0,0.0,89.0,2.0,70.0,19869.0,0.1,50.903000000000006,0.0,0.0,5734.242098808289,,,,,,,,,,,,,,,,,,,,,23.416823383058098,14.994932253870278,49.36249799668128,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,41.0,0.0,0.0,152.0,3.0,63.0,19932.0,0.1,49.802,0.0,0.0,5740.840659856796,,,,,,,,,,,,,,,,,,,,,23.468924180441782,15.076456142648473,48.42024985609449,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,41.0,0.0,0.0,182.0,4.0,30.0,19962.0,0.1,15.803999999999995,0.0,0.0,5743.976453304291,,,,,,,,,,,,,,,,,,,,,5.1402939181133975,5.436432332594282,15.681137776872566,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,41.0,0.0,0.0,221.0,5.0,39.0,20001.0,0.1,31.203000000000007,0.0,0.0,5748.336113214493,,,,,,,,,,,,,,,,,,,,,13.68013307560237,10.179389492782661,30.73090589092747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,41.0,0.0,0.0,257.0,6.0,36.0,20037.0,0.1,28.702000000000005,0.0,0.0,5752.204550027847,,,,,,,,,,,,,,,,,,,,,13.27332166096097,9.194383765025027,28.28069352656502,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,41.0,0.0,0.0,284.0,7.0,27.0,20064.0,0.1,16.902,0.0,0.0,5755.164567947388,,,,,,,,,,,,,,,,,,,,,6.901681596620262,5.416141365737482,16.74913611999512,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,41.0,0.0,0.0,311.0,8.0,27.0,20091.0,0.1,15.101999999999997,0.0,0.0,5758.291590929031,,,,,,,,,,,,,,,,,,,,,6.405214877129741,4.546736469147613,14.958962163682699,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,41.0,0.0,0.0,341.0,9.0,30.0,20121.0,0.1,18.603000000000012,0.0,0.0,5761.625586748123,,,,,,,,,,,,,,,,,,,,,7.085639806914248,6.19583024987307,18.427266912350365,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,41.0,0.0,0.0,362.0,10.0,21.0,20142.0,0.1,6.211000000000003,0.0,0.0,5763.93293094635,,,,,,,,,,,,,,,,,,,,,1.4051015596278686,2.1500254271050134,6.19387442221783,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,41.0,0.0,0.0,404.0,11.0,42.0,20184.0,0.1,32.702999999999996,0.0,0.0,5768.384963512421,,,,,,,,,,,,,,,,,,,,,14.60806148014681,10.429852038298685,32.15373673757225,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,41.0,0.0,0.0,437.0,12.0,33.0,20217.0,0.1,23.203000000000007,0.0,0.0,5771.908484220505,,,,,,,,,,,,,,,,,,,,,9.718346188565082,7.523216506588745,22.928127903456367,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,41.0,0.0,0.0,462.0,13.0,25.0,20242.0,0.1,14.801999999999998,0.0,0.0,5774.748273849487,,,,,,,,,,,,,,,,,,,,,5.7123087860146065,4.955491467216128,14.688554701197333,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,41.0,0.0,0.0,479.0,14.0,17.0,20259.0,0.1,9.801999999999998,0.0,0.0,5776.879306554794,,,,,,,,,,,,,,,,,,,,,3.794289244694168,3.540316175953452,9.757001328495864,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,41.0,0.0,0.0,508.0,15.0,29.0,20288.0,0.1,20.702000000000005,0.0,0.0,5780.15092420578,,,,,,,,,,,,,,,,,,,,,8.94276470167113,6.705241134518191,20.483606553151287,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,42.0,0.0,0.0,0.0,0.0,22.0,20310.0,0.1,14.302999999999997,0.0,0.0,5868.969121217728,,,,,,,,,1.3876603,0.6505649,2.8530598,0.6827803,,,,,15.213226,5.678962,35.821274,5.942922,5.652317567096691,5.081934986479223,14.207048904283534,0.001,2.1240656,0.0,2.1240656,2.1240656,3.35161667811368e-17,0.9999999982982772,7.444873535188201,-3.9611721405788485,13.717564,12.19216,48.442738,-1.3531306,1.4801986,0.60628915,2.8304925,0.81275874,-0.0711287,0.046884812,0.044142954,-0.10873782,13.308859619632116,12.62488781576721,49.584377257414424,-0.0558309858235837,0.37871104,0.0,0.37871104,0.37871104,1.0904175,1.1718112,29.09774,2.7764188e-19,0.9834213,0.16991782,1.2,0.8
673,42.0,0.0,0.0,31.0,1.0,31.0,20341.0,0.1,20.703000000000007,0.0,0.0,5878.372857093811,,,,,,,,,,,,,,,,,,,,,8.721127567089347,6.6271959242074505,20.473571715279075,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,42.0,0.0,0.0,83.0,2.0,52.0,20393.0,0.1,26.50000000000001,0.0,0.0,5883.794560909271,,,,,,,,,,,,,,,,,,,,,11.276440446129872,7.188830491639654,25.96553019165437,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,42.0,0.0,0.0,111.0,3.0,28.0,20421.0,0.1,18.703000000000007,0.0,0.0,5886.80920124054,,,,,,,,,,,,,,,,,,,,,7.888527900279688,6.154153246094429,18.519140981614417,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,42.0,0.0,0.0,136.0,4.0,25.0,20446.0,0.1,18.203000000000007,0.0,0.0,5889.564815282822,,,,,,,,,,,,,,,,,,,,,7.707311091590726,6.296715753468437,18.04639196023875,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,42.0,0.0,0.0,157.0,5.0,21.0,20467.0,0.1,11.801999999999998,0.0,0.0,5891.909968852997,,,,,,,,,,,,,,,,,,,,,4.782403725425198,3.9456263460565633,11.725007812383025,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,42.0,0.0,0.0,223.0,6.0,66.0,20533.0,0.1,54.803,0.0,0.0,5899.033807039261,,,,,,,,,,,,,,,,,,,,,26.4233849701952,16.925208932195,53.16533409482266,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,42.0,0.0,0.0,284.0,7.0,61.0,20594.0,0.1,45.202999999999996,0.0,0.0,5905.297439336777,,,,,,,,,,,,,,,,,,,,,19.885123325145212,13.295382263559226,44.078119638323166,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,42.0,0.0,0.0,339.0,8.0,55.0,20649.0,0.1,40.303,0.0,0.0,5911.324118375778,,,,,,,,,,,,,,,,,,,,,18.39549198672635,12.184937647763325,39.36994846771702,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,42.0,0.0,0.0,386.0,9.0,47.0,20696.0,0.1,33.802,0.0,0.0,5916.314749956131,,,,,,,,,,,,,,,,,,,,,13.718592922268492,10.818869504147987,33.22364018939198,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,42.0,0.0,0.0,420.0,10.0,34.0,20730.0,0.1,23.303000000000008,0.0,0.0,5919.939595460892,,,,,,,,,,,,,,,,,,,,,9.62453331223737,7.672134431114584,23.02178641843438,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,42.0,0.0,0.0,447.0,11.0,27.0,20757.0,0.1,14.801999999999996,0.0,0.0,5922.926500320435,,,,,,,,,,,,,,,,,,,,,5.517749389682622,4.776506985205453,14.682370825759262,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,42.0,0.0,0.0,473.0,12.0,26.0,20783.0,0.1,12.302999999999997,0.0,0.0,5925.829619169235,,,,,,,,,,,,,,,,,,,,,5.217179305347079,3.601920845354956,12.19172459552744,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,42.0,0.0,0.0,494.0,13.0,21.0,20804.0,0.1,13.202999999999998,0.0,0.0,5928.214643001556,,,,,,,,,,,,,,,,,,,,,5.546054591274934,4.551747738984675,13.112745231300595,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,42.0,0.0,0.0,537.0,14.0,43.0,20847.0,0.1,17.403000000000002,0.0,0.0,5932.937789916992,,,,,,,,,,,,,,,,,,,,,7.748142497013911,4.691903336916892,17.104020810228043,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,42.0,0.0,0.0,574.0,15.0,37.0,20884.0,0.1,27.303000000000008,0.0,0.0,5937.006487131119,,,,,,,,,,,,,,,,,,,,,11.748875761745754,8.978444439433842,26.92210889249151,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
